,asin,reviewText,summary,ReviewTime,actor name,death date,title,categories
308751,0792840461,"Drama, mystery, comedy, action thriller, and romance plus great entertainment.  McQueen bests P. Brosnan role he performed in the remake, but I think R. Russo outdid F. Dunnaway by a mile.",A great McQueen film!,2013-07-09,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308752,0792840461,"This movie was a showcase for Steve McQueen's talents and flair for fashion and fast living: gliding, polo playing, dune buggy racing along a deserted beach (except for unseeen camera and film crew), some activities cherished by the rich and famous.  While it is dated in the dress styles (Faye in her Chanel and Courrege-inspired boots and outfits), and 60's vehicles, it is still a cinematic foray into photographic procedure, subtley exciting drama with a twist of humor, mouthwatering sensual interchanges between two screen icons, and an opportunity for McQueen memorabilia chasers.  If you liked Steve, (who didn't admire his style, grace, and charmed life), this is one film your collection shouldn't be without, just because it is the quinessential Steve McQueen -- action hero, winner in the end, ultimate scoundrel, and yet so thoroughly likeable.",The Thomas Scoundrel Affair - Legendary McQueen,2009-08-10,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308753,0792840461,"Stylish, nostalgic and certainly clicked as the motherlode in creating the successful ""Ocean's 11-13"" series. The story is simply about a man who has everything, therefore creates his own risky adventures in doing ""the impossible"" robbing banks and avoiding implication.Steve McQueen reminds one of an Americanized, Daniel Craig, very ""James Bondesque,"" yet also,"" bad boy sexy. Faye Dunaway is gorgeous and superb as the unrelenting insurance investigator, set out to ensnare her culprit by any means, including seduction and calculated entrapment. The verbal parrying and physical chemistry are unsurpassed, symbolized by an erogenous chess game within the film.The more modern ""Oceans"" series with George Clooney are mentioned again, because the parallels are obvious with the ""cat & mouse"" pursuit, non-stop, drama, action and quizzical mystery of character actions. The split screens of activity were brilliant and avant garde in 1968! Sophisticated and daring, enthralling with a marvelous cast, direction and great musical score....good lord, the clothes rocked! I loved this movie....because it is timeless and the transfer to HD is superb.",Crown Rules,2010-09-09,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308754,0792840461,"Who has not dreamt of living the high life, being rich, famous, powerful and beautiful with the world at your feet, and with a penchant for achieving the impossible?  ""The Thomas Crown Affair"" provides for all this enchantment and more.  Starring a young and very athletic-looking Steve McQueen and an &uuml;berly sexy Faye Dunaway, it is a film that allows us a look into the life of the rich during the ""swinging 60's"".McQueen stars as Thomas Crown, an extremely shrewd, rich and powerful businessman to whom nothing is impossible.  After planning the bank robbery of the century, he gloats in the glory of his own triumph for no other purpose than the sake of the challenge in itself.  But soon he faces his true match, both in wit and brains, in Dunaway, who in the role of insurance investigator Vicki Anderson will give him the run of his life.  The two get entangled into a scheme of cat and mouse, dangerous but incredibly seductive.  Dunaway uses all her powers of seductive mischievousness to get her man in the famous chess scene.  Wearing a backless, pleated mini-dress, inch-long eyelashes and the longest of nails, she check-mates Thomas Crown in a way that he is obviously not used to.  The move makes him fall for Vicki instantly, even though he very well knows that she is after his head.This is a film with great quality of photography, where every scene has been carefully studied and could be used as a ""magazine layout"", to use the words of style expert Nina Garc&iacute;a, especially in the scenes where Faye Dunaway appears.  She is always superbly dressed and even more impeccably groomed.  Her hair, make-up - always featuring the inch-long eyelashes and the long, cream-coloured nails - her stylish suits, perfectly accessorized, are a true testament to the style of the era.  Just like Thomas Crown tells her during an auction, she looks as if she has just sprung out of the pages of Vogue.As far as plotlines go, the film does not provide for a very good one.  In fact, at times I found it confusing and hard to follow, even after watching it several times.  It is unclear as to how Thomas Crown is able to pull this most ingenious robbery in the first place, why everyone would trust him at face value (and not even that, as the men he hires to execute the robbery for him do not even know who he is), as well as to how Vicki arrives at the conclusion that he is the culprit (basically, she just looks at a picture of him and decides he is The One).  Even the dialogues are too simplistic.  Nevertheless, the film is worth watching as it provides for some very high class entertainment, and a lesson in how to forge one's own sense of style.",Rich and powerful in the 60's,2011-05-08,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308755,0792840461,"what can i say, this movie is a classic!!!!! great acting, great score, great plot....just a great movie.also a must have in your movie collection!!!!",a classic,2014-06-16,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308756,0792840461,It has been a long time good movie.  I have enjoyed this movie as a young women and now I still enjoy it once in a while...,"Adventure, Romance, and Thrill",2013-06-08,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308757,0792840461,"CLEVER - LOVED THE MUSIC, THE CLOTHING, THE PHOTOGRAPY.  GREAT FILM. IT HAS ENDURED THE TEST OF TIME.  GOOD BUY.",GREAT FILM BEFORE ITS TIME,2013-09-10,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308758,0792840461,It was nice to see Steve McQueen in a different type of role.  It was a creative adventure and left you wondering what the ending would be. I enjoyed it!,Excellent,2013-07-11,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308759,0792840461,"Well packaged, great acting, DVD was perfect...several family members have already watched it. Count me in as a very satisfied customer. Kent Oram",Seriously great movie,2013-12-26,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308760,0792840461,"Steve McQueen is a Bored Boston Donald Trump with better hair and worse taste in women, sorry Faye. Tommy C is SO bored and SO rich that he robs a bank, and once he gets his back to the wall HE plans another HEIST. He just might get away with it and live happily ever after with the sexy insurance troubleshooter if the Feds don't catch him first. Beautifully shot, with quirky editing, filled with some darn distracting jazz tunes. McQueen Is awesome as usual but Dunaway is distractingly... less awesome.",Ka-Chow! The real Lightning McQueen Strikes!,2013-12-01,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308761,0792840461,The Amazon on-line rental version of this movie is cut off on the bottom -- about 25% of the bottom is missing throughout the entire picture.,Bad transfer - part of movie missing,2011-01-30,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308762,0792840461,"Where are the Steve McQueen's of my time?  Love him!  Love all his movies and would also give the newer version 5 stars, loved that too.",Love Steve McQueen,2014-05-27,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308763,0792840461,I enjoyed this film but the remake I enjoyed MUCH MUCH more.  Interesting that they found a way to include Faye Dunaway in both films - but in different roles.  Worth seeing... I'm glad I own both.,I watched this after the remake... It's good but the remake is better!,2012-12-10,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308764,0792840461,Steve McQueens subtil acting is great. The story is good and it's acted great.  Some dated film styles but definetly worth the purchase.  I would buy it again.,Original Thomas Crown,2012-10-10,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308765,0792840461,"Didn't like it in 68 and somehow, magically the movie is worse now. Being a good husband I watched the movie with my wife and when she starts viewing a movie, no matter how bad it is she'll watch the film to the end. McQueen had some good roles but in my opinion he was just a so so actor and this movie proves that.",Another McQueen dud...,2013-08-16,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308766,0792840461,I did not like this as well as the newer version with Rina Russo and Pierce Brosnon. Arrived quickly in very good shape.,Original Thomas Crown Affair,2012-09-12,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308767,0792840461,This is my favorite version of the story and needed to replace my HS copy.  I love the story and the local Boston scenes. Quite a wild romance.,great,2014-04-12,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308768,0792840461,"Very stylish presentation &amp; great outfits on Faye.  However, there is little chemistry -- Steve's character isn't especially seductive.  Also, he does not physically involve himself with the crime.  See the remake.",The Original,2001-11-02,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308769,0792840461,"this is the super stylish, chic original.  a must for a dvd library.",thomas crown affair,2006-03-23,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308770,0792840461,"Just as usual, Steve McQueen plays his role with magestry and unique style. Faye Dunaway does also a great job and her beauty is breath taking. One of the best McQueens feature film.",Great,2007-02-17,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308771,0792840461,"The Thomas Crown Affair exhibits all the worst excesses of late '60s filmmaking.  From the annoying, omnipresent theme (""Windmills of Your Mind"") to Faye Dunaway's bizarre hairdos, Barbie doll wardrobe, white eyeshadow and false eyelashes, to the pointlessly ""mod"" directorial quirks of Norman Jewison (multiple scenes onscreen simultaneously, quick cuts, diffusion, etc.), this is one bad acid trip of a movie.  The plot is slim, and the characters are all remarkably unintelligent for a caper film.  Usually, such films hinge on their characters' extraordinary expertise and/or analytical ability, but that certainly isn't the case here.  For instance, Faye Dunaway's character, a supposedly brilliant insurance investigator, takes one look at a picture of Steve McQueen and announces, ""That's it!  He's our man!""Within minutes, Faye and Steve are falling in love.  We know they're falling in love because the film skids to a halt in order to treat us to endless scenes of the two of them playing chess, riding in a dune buggy, haggling over melons in an outdoor market, and sharing the newspaper at breakfast as Michel LeGrand's overheated piano compositions thunder over the soundtrack.  The chess scene in particular is a dilly, close-up after close-up of Faye's shoulder undulating, Steve's eyelids flickering, Faye's finger stroking the oh-so-phallic bishop, Steve's lips quivering, etc. This all takes place over a period of YEARS before somebody finally kisses somebody, at which point the camera - you guessed it! - does not one, not two, but several dizzying 360 sweeps around the osculating couple.Finally, Faye asks Steve why he robs banks when he is, after all, a zillionaire.  Steve clenches his jaw, then smiles that brief, weary, cynical smile of his and says with a straight face, ""It's not about the money.  It's the system.  It's me against the system.""  Apparently, you could actually say this in 1968 without people exploding into gales of laughter.  Unfortunately for this film, the same cannot be said in 2005.","BEWARE! Overrated, badly dated '60s caper film ahead!",2005-06-03,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308772,0792840461,The Thomas Crown Affair movie 1968Wrong item shipped - who is in charge? I don't think it was me.,The Thomas Crown Affair,2012-10-19,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308773,0792840461,I have always loved this movie.  Steve McQueen is a shark of the first order.  Would have been nice to watch him age.  The plot is crisp and funny yet full of suspense.  I loved the story and the cinematography is breath taking.  Still hold its own decades after its debut!,Best Cinematography Ever!,2013-07-21,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308774,0792840461,"This original version of the Thomas Crown Affair is a must have for anyone who enjoyed the remake, but is curious if the original is &#34;better&#34;. My opinion is that both are equally as entertaining especially as the stories are different despite the concepts being the same. And McQueen doesn't have to try hard to be Tommy Crown, the role fits him like a glove. I love it!",A classic must have,2013-07-05,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308775,0792840461,"This is the original Thomas Crown affair. I have had the VHS version of the film for years and decided to purchase the DVD because they are easier to store. Steve McQueen is brilliant in this movie and looks the part of a successful business man who is bored and seeking a new challenge. In this version Faye Dunaway plays the part of the insurance investigator tracking Mr. Crown. In the newer version she appears again, this time as the psychologist dealing with the personal issues challenging Mr. Crown and his ambitions. I doubt if Steve McQueen had ever made a bad movie in his short life and this one is just another Steve McQueen Classic worth seeing!",Oldie but a Goodie,2011-07-21,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308776,0792840461,"Such a beautifully restored classic. The story, the plot, the surprising ending (let us not forget the amor) is wonderful. I recommend it.",Thomas Crown Affair,2013-04-14,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308777,0792840461,"The dvd audio and video are excellent.This is a memorable film , not a great one.This is a film of my youth , as such it is part of my anti aging therapy.Possibly Mc Queen's coolest performance.I watched it several times as soon as I received it,and will continue to watch it,it is worth watching.",got cool? get some,2011-03-03,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308778,0792840461,I loved this movie the first time I saw it when it was first released.  I still love it!,The Thomas Crown Affair,2009-09-14,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308779,0792840461,"Reading the reviews of others here, I'm beginning to wonder where we children of the 60's went wrong. In the spirit of examining this movie, I ask: Have you kids no sprit of adventure, no instincts to rebellion? Thomas Crown exhibited in spades the exact opposite of the conformity and benign contentment that I sense with some of the reviewers of this flick. In short, this guy was ALIVE!! Sure, some of the dialogue, etc. is dated. So will that of 2005 be in thirty years, I assure you. But Mr. Crown was more alive in his Boston-Brahmin prime than, I suspect, many of the reviewers are in theirs. Or maybe its just the times--we seem to be living in the '50's, redux. Sad. Anyway, buy this movie already and learn. Better yet, make yourselves a nice cold martini [if you know how] and get into the spirit of this. If you have a nice, sexy-icy mistress available [Ms Dunaway, where are you?] then you're ready for the ultimate Tommy Crowne experience. Go for it.",You kids could use a little '60's attitude.,2005-11-24,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308780,0792840461,"Well maybe that's not entirely fair (to Brosnan). Just that the original version of The Thomas Crown Affair is superior to the &#34;remake&#34; due to some major changes in the script including the ending! Steve McQueen, always the cool sexy hunk of a guy, is especially good in this movie about a successful bank robbery planned out by Crown who does not participate in the robbery itself but rather pulls up in his Rolls Royce and recovers the bags filled with money left for him to retrieve. Fay Dunaway is also excellent as the insurance company's investigator who is on Crown's trail, gets &#34;involved&#34; with him and eventually loses him.",Steve McQueen is a better actor than Pierce Brosnan!,2014-05-13,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308781,0792840461,"McQueen plays a bored wealthy thrill seeker, who rips off banks for kicks.  The scene where he is giddy with the successor of his caper is fascinating.",Awesome Movie,2013-02-01,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308782,0792840461,I have a relatively new relatively new BluRay by Samsung but two of the discs just bought stuck throughout the movie.Are the movies purchased of poorer quality?,Mechanical problems,2013-05-31,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308783,0792840461,Steve McQueen is a terrific pick for this film. Love the way he handles everything so calmly and leaves the cops empty handed,Great movie,2013-09-15,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308784,0792840461,"This is a product that is not that easy to find in stores, and I was very happy to find it on Amazon for a great price...please keep the great deals of classic films coming!",The Thomas Crown Affair,2009-08-31,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308785,0792840461,"the late, great steve mcqueen in one of his best movies. a great romantic lead, indeed! arguably, he was one of our best actors, ever, right up there w/ cary grant.","ahhh, steve",2013-08-22,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308786,0792840461,"Actually this elegant caper is one of my Big Studio favs but THIS Blu-ray release is a real letdown...Sixties-classic starring Steve McQueen and Faye Dunaway / directed by Norman Jewison / editor/coproducer: Hal Ashby (""Harold and Maud"", ""Shampoo"", ""The Landlord"") / Oscar-winning theme song by Michel Legrand (""Windmills Of Your Mind"") / then-new ""multiple screen"" aesthetics (N. Jewison had seen Christopher Chapman's ""A Place To Stand"", at 1967 Montreal World Fair)But what you get for your money is:- cropped picture- hardly any upgrade from DVD picture resolution- BD that's rather fatless in the extras department.Film: 8.5/10Picture Quality: 5.5/10 - like DVDAspect ratio: ca. 1.77:1 (= cropped)(Orig.-Format: 1.85:1)Audio quality: 6/10Extras: 2/10-Audio commentary Director Norman Jewison-TrailerStudio: MGM/2oth Century FoxTogether with MGM/Fox's ""Butch Cassidy"" this is another disappointing BD release of a classic sixties hit coming from this studio...Do you think this film deserves a DECENT Blu-ray release?Visit my Listmania lists 'Friends of Blu-ray' Pt. I-V",The main thing's to get away with ...THAT kind of Blu-ray release?!,2011-08-04,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308787,0792840461,"""The Thomas Crown Affair"" is a triumph of style over substance that, remarkably, is as stylish today as it was in 1968. Thomas Crown (Steve McQueen) is a rich, thrill-seeking Boston businessman, unsatisfied with life's ordinary challenges. So he masterminds back robberies for the fun of it. He co-ordinates a 5-person heist of $2.6 million by telephone from his office. There is nothing to connect him to the crime. Police detective Eddie Malone (Paul Burke) hits a dead end, so the insurance company insists on bringing in a special investigator to assist Malone. She is beautiful, cunning Vicki Anderson (Faye Dunaway). Malone is skeptical of her abilities, but Thomas Crown cannot resist a challenge when Vicki tells him outright that she intends to nail him for the crime.There is nothing realistic about any of  this, and director Norman Jewison, who openly declared the film to be an exercise in style, doesn't pretend that there is. It was written by Boston lawyer Alan Trustman about idealized characters whose behavior does not strictly make sense. Nevertheless, Thomas Crown is iconic and appealing. Played against type by Steve McQueen, Crown is a sophisticate who wants to screw the system from which he has profited so richly. Crown can't stand a day without a challenge. He collects art, romances beautiful women, flies a glider plane, plays polo, and golfs on Sunday, because that is the only challenge available on Sundays. Asked what he has to worry about, Crown replies, ""Who I want to be tomorrow."" In the anti-establishment 1960s, he is a kind of posh anti-hero.Vicki Anderson is shrewd and admittedly mercenary. ""I'm immoral. So is the world. I'm here for the money, okay?"" she explains. Vicki gets ten percent of the money recovered. And she knows exactly how to get under Thomas Crown's skin. She doesn't bother to try to deceive him. She offers him a challenge upfront by declaring her intentions. Her unorthodox methods unnerve Malone. Oddly, though Vicki is gutsy and cunning, she seems ill-educated in the law and a little ditzy. She was written with one foot in and one foot out the door of 1960s feminism. Her relationship with Thomas Crown leaves the audience guessing. Is this a romance or a game of cat and mouse? Who's fooling whom? We can wonder while we watch the gorgeous couple do exciting, expensive things.Norman Jewison uses split screen when he wants the camera to be in more than one place at a time. It looks great. ""The Thomas Crown Affair"" was also one of the first films to use handheld cameras, by cinematographer Haskell Wexler. Jewison has spoken of how much creative freedom they had. They constantly experimented with the camera, creating memorable images and juxtapositions. Dialogue is spare. It's surprising how well a movie with little substance and lots of style holds up more than 40 years later. Don't expect depth or realism, but ""The Thomas Crown Affair"" does hold up. It's enjoyable. And, like its original audiences, I can't get its Oscar-winning theme song ""The Windmills of Your Mind"" out of my head now.The DVD (MGM 2005): This is a double-sided disc with widescreen on one side and full screen on the other. You're probably better off watching widescreen even if you don't have a widescreen television, because of the split screen multiple images in the film. Bonus features are a theatrical trailer (2 min) and an audio commentary by director Norman Jewison. It's a good audio commentary with a little of everything. Jewison explains the rationale behind the split screens, talks about the cast, themes, camerawork, recalls filming. Subtitles are available for the film in English, Spanish, French.",This Triumph of Style Over Substance Is Still a Triumph 40 Years Later.,2012-01-30,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308788,0792840461,"Classic great movie! True old Hollywood. Filmed around the Boston, highly recommend. Better than the second more modern version of Thomas Crown Affair",True great Hollywood movie!,2013-04-02,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308789,0792840461,"Love Steve McQueen anyway, but this movie was a departure from his previous screen image.  He totally pulled off the affluent, polished tycoon type.",Great Movie,2013-08-25,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308790,0792840461,"Steve McQueen is so suave and smart, you can't help but fall in love with him.  But, Faye Dunaway is smarter, almost.",The Original movie.  Great!!!!,2013-04-20,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308791,0792840461,"But, I think the second edition with Pierce Brosnan and Rene Russo is a better film.  The two films are different in respectively interesting ways, including the endings which make both versions worth watching.",It is the original...,2013-07-29,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308792,0792840461,I still have a warm spot in my heart for the original Thomas Crown as played by Steve McQueen.  Faye Dunaway was fabulous and the story stayed true.  They don't make them like this any more.,Loved the original and the remake,2012-11-21,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308793,0792840461,"If you need a reminder of all that was wrong with the American culture in the 1960's, check out this VERY DULL flick. Ludicrous and demeaning fashions (only for the female, of course), sparse and meaningless dialogue, gimmicky cinematography that dates the film as surely as the old Don't-squeeze-the-Charmin  commercials date TV, and shallow-shallow-shallow characters. The over-loud and intrusive music grates on one's nerves. McQueen has the good grace to appear embarrassed in all of his ""too cool"" scenes, and Dunaway was likely just grateful for a job at that time. This was someone's confused idea of entertainment that wasn't.",As bad as it gets....,2006-06-12,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308794,0792840461,This movie is timeless. Steve Mc Queen at his best with a great supporting cast and wonderful sound track.,Excellent classic,2008-03-21,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308795,0792840461,The Thomas Crown Affair original movie was made when actors and their performances were more important than Hollywood's special effects. Buy it - rent it - but sit back with a bag of popcorn and watch this movie - it's a classic! Grab it while it's still available. There's not a remake of this movie that is worth watching even if the admission is free. Steve McQueen & Faye Dunaway - in 1968 their kiss was the longest in movie history! And the connection between McQueen and Dunaway is electrifying!,When Acting Was Real,2013-07-13,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308796,0792840461,"I'm crazy about this movie, PERIOD!The re-make is fine, but if I had to choose between the original with Mr. McQueen, and the re-make....I'll go for the original every time.  I also like the ability of hearing and seeing the Director's remarks (Norman Jewison) that revealed some things I never thought about... as I was too wrapped up in watching the movie.This is so enjoyable I know it will pass my test of watching it over and over without being bored.I'm glad I bought this movie, and recommend it to all McQueen fans.","Steve McQueen is as appealing (in the Thomas Crown Affair) TODAY as he was in 1968, IMHO.",2014-04-04,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308797,0792840461,"This movie is For Steve McQueen fans. Not bad, but not great. One of the few times I thought the newer version with Pierce Brosnan was better, even though I like Steve McQueen better.",For Steve McQueen fans,2013-07-05,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308798,0792840461,"Why waste time with recent schlock cinema, when you can go with a tried and true period piece. If you haven't seen it, do so...",Nice wardrobe,2013-08-04,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308799,0792840461,"Having seen the movie many times as a teenager in England in the sixties and having reviewed the video in the nineties,i do feel the movie does not make an easy trasition throgh the years.Modern viewers via the smaller  screen may find the spli screening offputting although this worked well  with a number of films in the sixties,it along with the fashions of the day  now seem dated.However the story line and the excellent plot to rob the  bank are excellent and timeless and Mcqueen's acting is marvellous as is  Dunaway's.Also the ending is very original and the whole movie is so  superior to the new Bosnian version.",Great Sixties Movie,2000-03-20,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308800,0792840461,"Had I known that this was a slim line case I would have purchased the other version, but that's just my pet peeve.  The pressing of the movie is just fine.  I love Steve McQueen and this is a fun movie, not one of his best, but I enjoy it none the less.  Faye is just gorgeous and the interplay of all the characters is great.  Picture looks good, but the film is dated so it has a distinctive period look.  Sound is fine, not particularly sharp, but with no noticable flaws.  Period music sounds like it should and the roar of the dune buggie sounds obnoxiously loud as dune buggies do.",Slim line case,2013-12-20,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308801,0792840461,"I bought this DVD ... because I'm a long-time admirer of Steve McQueen and had never seen this particular film.And I was disappointed. It might be the worst Steve McQueen movie I've ever seen.To begin with, McQueen should not be playing a wealthy businessman. It doesn't suit him.Secondly, director Norman Jewison's use of split-screen tecniques is overdone by a factor of 10. At times there doesn't even seem to be a point to it.Thirdly, the soundtrack music is loud and intrusive, as if the director wants it to be another character. (""Also staring Michel Legrand as the soundtrack."")One reviewer remarked that the chess scene between McQueen and Dunaway is erotic. Soporific is more like it. If any part of that scene drew my attention it was the design of the chess pieces. As for the interplay between the actors... that's when I shut the movie off and went to bed.The premise of a man who had dangerous hobbies to keep him interested in life is a good one. I've done similar things myself. But it was poorly done in this movie. And Steve McQueen was wrong for that role.",McQueen unsuitable for this role,2003-03-09,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308802,0792840461,"Tommy Crown, with his vested suits and Phi Beta Kappa key spinning, masterminds a bank heist.  The only reason this makes any sense (as he's a multi-millionaire already) is because it's the stick-it-to-The-Institution time of the twentieth century and he's reacting.  Plus, he likes to plan things to the zillionth detail, just for fun.  That's what I enjoy about this film, the minute planning.  Also the beauty of Boston in that era.  I knew it back then, the bandbox way women dressed: the basket purses, short gloves, precision eyeliner, etc.  This film actually has alot of coordinated clothing worn by extras, and the sets are top-notch.  It's a good story, written by an attorney, who, like Crown, looked out his office window and down at a bank.  He watched the timely machinations of that bank and hatched the idea.",Old School Back Bay New England,2014-06-01,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308803,0792840461,"I worked on this film. I naturally wanted to see it again and remember where I was during every scene. For those who haven't seen it...what are you waiting for? Steve McQueen was a great person to know, full of fun and a zest for life not often seen. The cinematography by my friend Haskell Wexler is.....well what would you expect from a two time Oscar winner. And, of course, Amazon had it at the right price. it showed up in what seemed like minutes.",I was there.,2011-12-06,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308804,0792840461,Steve McQueen did it again!!! He acted as if he did not have a care in the world!  He &#34;played&#34; her to the hilt.  Did she really think he would let her have the last move on the chest board? She let her emotions get the best of her and that was fine for 1968 but would not fair well today.  Steve McQueen was a chauvinist and anyone who knew him...knew that! It is a good movie just to watch how each makes their move and it will keep your interest!  I am glad I purchased it!,The Thomas Crown Affair - New Transfer,2014-05-02,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308805,0792840461,"Many reviewers have mentioned that, in all fairness, that they feel the Pierce Brosnan remake of this movie is just as good as Steve McQueen's original, if not better. Point taken, and ack, um, (me struggling to get the words out), they're right. The 1968 version is a little dated, the music is almost painful, and the Brosnan screenplay is definitely stronger. The acting in the latter version has to be noted, as well - Pierce Brosnan has that coolness, coldness and shrewdness that needs to be brought to the role of Tommy Crown, and had a different actor even attempted to re-do this movie, it could have been an eighty car pile-up. But Pierce, god love him, ain't McQueen, and that's why this version should be bought, downloaded, however you can get it (I bought the new transfer off of Amazon just this week). McQueen brings the actual belief to his role that not only would the character of Crown do something like hit a bank just for the thrill, but you can easily imagine Steve McQueen himself, offscreen, lighting a cigarette, saying, ""Ah, the hell with it,"" and doing the exact same thing, had the arms of Hollywood not reached out for him and given him all the material rewards he needed in his lifetime. Pierce...well, you never quite get past the feeling that his Thomas Crown, if it all came down to said and done, if it came down to that absolute moment of iciness, would say to Rene Russo (replacing Faye Dunaway from the original), ""So, shall we see which one of us wins this thing?"" Our man Steve would never let those words fleck from his lips; there's absolutely no doubt in his mind that he's gonna win, he's gonna get the lady and he's gonna spin dirt in everybody else's faces while he's doing it. Reviewing a movie with such a well-known plot is almost impossible, and I think that the best thing to do is to comment on the new transfer (much, much better than previous offerings, but still with an odd 'fuzzy' look and, here and there, murky sound to it that, despite this being made in the 1960s' does not seem to be intentional); the writing (again, the Brosnan version is more crisply written, but then, forty years later, the almost wordless chess scene between McQueen and Dunaway holds up, burns through the celluloid and needs no dialogue)and the original is interesting to watch for those 1968 cultural references, and character actors whom have slipped into some anonymity, unfortunately enough (remember the great Yapho Kotto?). When all is said and done, this is another Steve McQueen ""Don't you wish you were this cool?"" projects that, in fact, also offers good acting, able direction and production and a plot that does in fact get you to thinking about when is too much not enough, and what would you do to kickstart a stale morning? Oh, and those blue, blue eyes: Mercy, somebody bring me some water -",The King of Cool Makes This The One To Go To,2010-10-02,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308806,0792840461,"classic film, perhaps I should have purchased a new not a used dvd, some imperfections, but you get what you pay for.",classic,2009-02-25,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308807,0792840461,"Kinda slow compared to the remake from the '90s, showing its age.  Acting was OK, but lacked the tension of the remake.",Not on par with the remake,2013-07-24,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
